file,nodes,edges,cyclomatic_complexity,weakly_connected_components,scc_count,density,avg_betweenness,max_betweenness,avg_in_degree,avg_out_degree,max_in_degree,max_out_degree,leaf_nodes,root_nodes,complexity_per_node,edge_to_node_ratio,scc_to_node_ratio,leaf_ratio,label,category
3b01b71279cfa9de36540655fad1ce01403425f132d8425938931f6d10b4beaf,1328,1203,349,237,1298,0.000683,1e-06,0.000128,0.9059,0.9059,41,2,480,371,0.262801,0.905873,0.97741,0.361446,1,malware
dea4c833ac1d0f903cd7ab29dbf8c29f445b7128833ef48702a4b44dd696bdec,1282,1146,294,215,1262,0.000698,1e-06,5.5e-05,0.8939,0.8939,54,2,487,367,0.229329,0.893916,0.984399,0.379875,1,malware
002ce0d28ec990aadbbc89df457189de37d8adaadc9c084b78eb7be9a9820c81.exe,19595,31850,12299,22,15662,8.3e-05,7.5e-05,0.007047,1.6254,1.6254,851,17,1899,1243,0.62766,1.625415,0.799286,0.096912,0,benign
003851675800dc05cdac1baa84cab8f68534b244906d97ced0c40f50da27df0a.exe,1251,1607,378,11,1199,0.001028,0.000955,0.009976,1.2846,1.2846,31,7,212,248,0.302158,1.284572,0.958433,0.169464,0,benign
00eea85752664955047caad7d6280bc7bf1ab91c61eb9a2542c26b747a12e963.exe,1766,2620,874,10,1500,0.000841,0.001561,0.020556,1.4836,1.4836,137,7,178,334,0.494904,1.483579,0.849377,0.100793,0,benign
0111bddac92a792c7b2ee3ab77642c33df0e01afe737b0d1fa0cbbf331d9572c.exe,3375,5424,2067,9,2492,0.000476,0.000805,0.019223,1.6071,1.6071,141,2,189,319,0.612444,1.607111,0.73837,0.056,0,benign
016584e586de67b725ac1e3974fcca320bf81c8c489ebb17d9909735d517e7ae.exe,4769,7158,2475,43,3752,0.000315,0.000137,0.008806,1.5009,1.5009,71,26,672,263,0.518977,1.500944,0.786748,0.14091,0,benign
0222aaf048e5bc28f88d03862f133bc444d358f06201e00dcc93422c81e5bcca.exe,13477,21652,8343,84,9949,0.000119,0.000106,0.009586,1.6066,1.6066,226,17,1546,750,0.619055,1.606589,0.738221,0.114714,0,benign
02253301617f5201605443ec0c4ab9e3bf8667caa3ea57a0be4d0641e2394ef6.exe,2067,3000,947,7,1584,0.000703,0.001051,0.022994,1.4514,1.4514,74,14,242,306,0.458152,1.451379,0.766328,0.117078,0,benign
02431aa60089b968bc59acc69796ed9418546894752d0c9766fbe3aae0a85031.exe,714,1083,389,10,625,0.002127,0.005449,0.076587,1.5168,1.5168,17,2,120,16,0.544818,1.516807,0.87535,0.168067,0,benign
046041aba6ba77534c36bb0c2496408d23c6a09f930c46b392f1edc70dfd66de.exe,5848,9498,3702,26,5003,0.000278,0.000738,0.041046,1.6241,1.6241,152,8,712,115,0.633037,1.624145,0.855506,0.121751,0,benign
04631dabeccc7d887cc5317c6de48266272f1c90920d644c08895bc956ba3b3b.exe,6964,10734,3894,62,5912,0.000221,6e-05,0.004889,1.5414,1.5414,386,15,1041,386,0.559161,1.541356,0.848937,0.149483,0,benign
04720bfdcf20864606b17eabea2b9ead471c1fbd71bf8ce8246edb7247b5d148.exe,4215,7244,3045,8,3803,0.000408,0.000607,0.018538,1.7186,1.7186,156,2,381,19,0.72242,1.718624,0.902254,0.090391,0,benign
04c3fad7c843c2155a69e4a54fcc18324d1b4d366a0868550af02dfdd9186366.exe,5411,8806,3421,13,4573,0.000301,0.000233,0.019491,1.6274,1.6274,150,8,686,156,0.632231,1.627426,0.84513,0.126779,0,benign
04ffb8d60a17d6405a9408e73e9cabcdaf5e396f7c4784874dc49c353e97315b.exe,4216,6888,2720,24,3076,0.000388,0.000959,0.030994,1.6338,1.6338,148,2,447,82,0.645161,1.633776,0.729602,0.106025,0,benign
050171bc07ebcd963ce724b6b66ff8d1b6c1258e2676c59fd36db0384427bb59.exe,3302,4799,1527,15,3049,0.00044,0.001727,0.016688,1.4534,1.4534,152,7,416,492,0.462447,1.453362,0.92338,0.125984,0,benign
0524d1cc0e49105631e29f5e13f5dd2d1eb580899297b29cf67aa9644da62e20.exe,1258,1746,502,7,1082,0.001104,0.000868,0.020669,1.3879,1.3879,17,9,170,207,0.399046,1.387917,0.860095,0.135135,0,benign
05c73c13c3635fab5c7daa5bcae4ea3a21ec0bd620291762cd13c03cd786b438.exe,1487,1818,665,167,1367,0.000823,0.000111,0.00303,1.2226,1.2226,51,3,428,260,0.447209,1.222596,0.919301,0.287828,0,benign
069d020e698f5faaa4912dcf5c2c900d431bf4182ce549c0501af48cae61450f.exe,89172,149633,60875,207,70957,1.9e-05,1e-06,0.000655,1.678,1.678,10032,33,9572,4145,0.682669,1.678027,0.795732,0.107343,0,benign
07028b82ed457f66a17b116a6c66593ea5c74b8db4e6d1c1ea7a366a2570b87e.exe,1315,1760,473,14,1103,0.001019,0.000486,0.012346,1.3384,1.3384,17,7,204,232,0.359696,1.338403,0.838783,0.155133,0,benign
0704b67194c1ac90f93c62cd00d1742dfb0069dfc837657e29c63884a989fbb4.exe,13431,21542,8173,31,9190,0.000119,2.4e-05,0.001885,1.6039,1.6039,237,61,1109,1008,0.608518,1.603901,0.684238,0.08257,0,benign
0727bb0cfd046e9c9b57c0e23b6fe1664a369cfdd2aaf7efa78a22e5dfb3f4f2.exe,934,1216,306,12,867,0.001395,0.000385,0.01309,1.3019,1.3019,17,7,152,185,0.327623,1.301927,0.928266,0.162741,0,benign
072ceab189d6abc94a7a4a76245c361a16e6a1e1b731fe0874d7399860f61227.exe,5365,8344,3031,26,4883,0.00029,5.2e-05,0.004063,1.5553,1.5553,276,27,812,233,0.564958,1.555266,0.910158,0.151351,0,benign
074f238eaecb13d1c6304ead46c31ceca7e8f56d4c6d2d53b91d849efb539cd2.exe,1920,3019,1123,12,1757,0.000819,0.00025,0.005626,1.5724,1.5724,61,16,269,69,0.584896,1.572396,0.915104,0.140104,0,benign
0757acc2fa68b90fbd889e673bfe5f619b8f8f92a1fa28888fac9a3dba5f3708.exe,2252,3736,1500,8,1976,0.000737,0.001171,0.027942,1.659,1.659,87,2,240,19,0.666075,1.65897,0.877442,0.106572,0,benign
0758b74302db6964914e3117fb52f6b0cd4dd84d2b6c1df1aeabd2d4343acf88.exe,25206,40608,15534,66,22062,6.4e-05,3.4e-05,0.008222,1.611,1.611,1033,46,3644,1012,0.616282,1.611045,0.875268,0.144569,0,benign
07615d1ba250df0b9c8772c31ec13e14b304d62ebe6258e6ae085cd8d3bacdb4.exe,51946,85249,33409,53,43814,3.2e-05,1.2e-05,0.003149,1.6411,1.6411,3974,12,5614,2523,0.643149,1.641108,0.843453,0.108074,0,benign
077a5c96cfd8644425f870444b604bfe3aa62587073fd85a4dc75244775b99ab.exe,2528,3999,1489,9,2037,0.000626,0.000829,0.025333,1.5819,1.5819,86,2,362,93,0.589003,1.581883,0.805775,0.143196,0,benign
077f6a102329e2a1da967fd3350981d2eb9c169a3c00408fe0c6ed9c0a8d1a7c.exe,9017,14830,5827,7,7352,0.000182,0.000353,0.013903,1.6447,1.6447,590,14,548,382,0.646224,1.644671,0.815349,0.060774,0,benign
08108ba453bc6222f93d236b3f29265aebd8b286b2f7d29de588db6a23dce550.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
081529ae6785cf10838b4e9417c42935f10793f8acab6277b5c4821b390585e3.exe,62419,106927,44804,148,51776,2.7e-05,1.5e-05,0.003826,1.7131,1.7131,3212,2,5075,1819,0.717794,1.713052,0.829491,0.081305,0,benign
08805d42f83cab69e6b93d9717da43d4d61892942b2573e45ec0e97adc6b506e.exe,3501,5230,1759,15,2985,0.000427,0.00045,0.032201,1.4939,1.4939,55,32,335,483,0.502428,1.493859,0.852614,0.095687,0,benign
08bf892562a748f1582b00283d8f15ec6f9a2f252c7ba95c2b55fbc60abfbd49.exe,4089,6471,2394,6,3360,0.000387,0.000443,0.027054,1.5825,1.5825,186,17,586,157,0.585473,1.582539,0.821717,0.143311,0,benign
0945da9d00b2629379df481a2be0d9d420c05a727ec2dcbc16255acfd76a8cb3.exe,842,1102,280,10,790,0.001556,0.000466,0.014821,1.3088,1.3088,17,7,133,177,0.332542,1.308789,0.938242,0.157957,0,benign
0a2027ea20fd995fd41fbe1a6e6a361dbdc09a83741f1d9e928eddf50030c6b3.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
0a464a3765ffc0c23cf47345bf1185426af8e6b5711e015ca18027afcac2f2e0.exe,15516,26099,10617,17,13769,0.000108,0.000277,0.022367,1.6821,1.6821,930,2,1280,596,0.684261,1.68207,0.887407,0.082495,0,benign
0a8deb24eef193e13c691190758c349776eab1cd65fba7b5dae77c7ee9fcc906.exe,5659,9013,3442,44,4080,0.000281,0.001018,0.025031,1.5927,1.5927,872,7,372,939,0.608235,1.592684,0.720975,0.065736,0,benign
0b65c9b63092c96fc737ef39a1f05e437d5bbe57f0ca2bc634a14a34a92ebcb4.exe,1636,2155,549,15,1403,0.000806,0.00071,0.012252,1.3172,1.3172,32,7,251,314,0.335575,1.317237,0.857579,0.153423,0,benign
0b832ebbd0d324e28292d883ad532fd64a344c82360cf7fa052b4028559b4427.exe,6078,10750,4682,5,5534,0.000291,0.000649,0.02166,1.7687,1.7687,224,6,400,15,0.770319,1.768674,0.910497,0.065811,0,benign
0be00b72a65e558aa92a4f197663f3496b2a3ceaa5f77bafe309727141ad77af.exe,1078,1395,345,14,997,0.001202,0.000328,0.009229,1.2941,1.2941,17,7,178,212,0.320037,1.294063,0.924861,0.165121,0,benign
0bf9cfc88d56b52982655b56d577f69d2ee4b136908684015001c52c64f0a84b.exe,3738,5606,1950,41,2968,0.000401,0.000209,0.01757,1.4997,1.4997,69,26,524,223,0.521669,1.499732,0.794007,0.140182,0,benign
0c1134c20c7f2a20eeda30f998c5e70336e56fa1fde05434028d97f3eeb31c33.exe,12040,19593,7669,58,8551,0.000135,0.00013,0.018753,1.6273,1.6273,266,80,1218,320,0.63696,1.627326,0.710216,0.101163,0,benign
0c8af4bbf3e29c4ab7dd8372725a931985b669d15b82615ab05838ed348bf558.exe,8681,14096,5433,9,6150,0.000187,0.000225,0.010286,1.6238,1.6238,397,20,573,399,0.62585,1.623776,0.708444,0.066006,0,benign
0c9baed0badb2431a9b173609d3990ccbba7cba4455ba0e8ebe6267d8b4ae3ef.exe,51009,85466,34655,99,40384,3.3e-05,7e-06,0.00164,1.6755,1.6755,4477,17,5881,1518,0.67939,1.675508,0.791703,0.115293,0,benign
0d23b6f46e848a65911518e6658488070a7462cd605cfc3737a6bb1ef71cceac.exe,1140,1464,350,13,1065,0.001127,0.000446,0.007434,1.2842,1.2842,22,7,190,226,0.307018,1.284211,0.934211,0.166667,0,benign
0d8d47b0b0bf9291e01f426782ba721d5be30ea9b2547f315c7ca48c367b2aa9.exe,25962,43873,17955,22,21170,6.5e-05,4.9e-05,0.007397,1.6899,1.6899,475,32,2550,624,0.691588,1.689893,0.815423,0.09822,0,benign
0db49b91804cdc30b301e0cb42ac19b1db4d13467bbd66444abfcdac2da4f6b6.exe,11879,19659,7804,12,9583,0.000139,0.000191,0.012665,1.6549,1.6549,237,23,1324,241,0.656958,1.654937,0.806718,0.111457,0,benign
0dfd9b9733913d7e1fc1ca19798b9ed57c2d4138ae5fa1ad9c6e12f1dee7062c.exe,988,1348,382,11,933,0.001382,0.000651,0.015619,1.3644,1.3644,34,7,149,185,0.38664,1.364372,0.944332,0.15081,0,benign
0e3de1806def011049d011b07a3a012cecce53cac8ff49f52ecf6db96aa0dcdc.exe,612,823,223,6,543,0.002201,0.001601,0.038754,1.3448,1.3448,10,2,112,99,0.364379,1.344771,0.887255,0.183007,0,benign
0e69c9e8e2447ea2c355e3daa30c1697427fe40748a0daabf2d996ab254e89cf.exe,1779,2381,632,15,1606,0.000753,0.000927,0.013939,1.3384,1.3384,76,7,278,318,0.355256,1.338392,0.902754,0.156268,0,benign
0e73886d15f788471581cbf3864703206fd96eb79e4683ffa332463507fdcda4.exe,1383,1952,589,10,1061,0.001021,0.001454,0.039631,1.4114,1.4114,35,7,178,222,0.425886,1.411424,0.767173,0.128706,0,benign
0fbcedf08d9e262137afba702687b2de15822149e4a282b9249907134e5ef151.exe,1067,1382,335,10,997,0.001215,0.000456,0.007512,1.2952,1.2952,17,7,174,211,0.313964,1.29522,0.934395,0.163074,0,benign
0fbe33fb688bc8b21db405ffc08f696f5eea215264952fb41027be527da384e7.exe,3051,4481,1498,34,2958,0.000482,5e-05,0.003358,1.4687,1.4687,113,3,598,387,0.490987,1.468699,0.969518,0.196001,0,benign
0fe87602f6f2a6dd5acf209eea81ec0555fe1e02d6f781299724238b4cb2e2c1.exe,11820,19585,7791,13,9161,0.00014,0.000112,0.008429,1.6569,1.6569,232,9,781,238,0.659137,1.656937,0.775042,0.066074,0,benign
0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9.exe,1092,1709,625,4,667,0.001434,0.007063,0.201373,1.565,1.565,91,2,93,89,0.572344,1.565018,0.610806,0.085165,0,benign
103359c8ceb3fb7753e22f1b953a5ad7717eb89ecf699fe6fa827d2bca56f7c0.exe,1845,2377,564,16,1735,0.000699,0.000123,0.004031,1.2883,1.2883,39,7,304,371,0.305691,1.288347,0.940379,0.16477,0,benign
10cfee2da8c02724184a60a0bf386df8ac988ca498dd39a64cdca65a58dd320a.exe,873,1163,304,7,821,0.001528,0.000684,0.019831,1.3322,1.3322,17,7,136,160,0.348225,1.332188,0.940435,0.155785,0,benign
10ddc91db7463138fee1d01c97d4b540168557dad58e2dfee8cb1393497bde3a.exe,949,1269,342,11,882,0.001411,0.000328,0.009989,1.3372,1.3372,19,7,142,180,0.360379,1.337197,0.929399,0.149631,0,benign
10feeb1b0fde32e0d3699bb8bb8558fafb03da45b7d204dd5b7200439a39cf2f.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
11a1f22cc5614d2f8c58e698da5616f94805b5f9a4cd24d5433ea3d9aa3cfe02.exe,1511,2447,950,7,1294,0.001072,0.00138,0.022134,1.6195,1.6195,42,2,196,18,0.628723,1.619457,0.856386,0.129715,0,benign
120278154abac09fdcbb30fa6444dc13224373bf8d42d2c3fa40ecdf5c308757.exe,1414,1877,497,17,1299,0.000939,0.000959,0.010935,1.3274,1.3274,34,7,222,267,0.351485,1.32744,0.91867,0.157001,0,benign
1217e3eeceb14ec67b66f0af056733efd7f9ea00213c420bded8d76d6ca80184.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
1232ef4c8b3eb1e38cd6df07d609470f8efe129625ad29dc27aa93848e7dfb8c.exe,82402,130851,50197,874,72878,1.9e-05,4e-06,0.0011,1.588,1.588,2872,38,9460,9749,0.609172,1.587959,0.88442,0.114803,0,benign
12583e6a823028d30f25a31bf950a22281e8fe0e751df565bdb82545ba787533.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
1296acd35b7b7c0754e887430518b65c3a9efb89f111961a852806a07055d344.exe,1721,2630,959,25,1645,0.000888,0.002278,0.038994,1.5282,1.5282,35,3,290,66,0.557234,1.528181,0.95584,0.168507,0,benign
1427a1fbdc06e9942fccb80431261c4d145a53978f4c466a1ad6373b828a863a.exe,4157,6769,2624,6,2920,0.000392,0.000466,0.018851,1.6283,1.6283,41,8,499,95,0.631224,1.628338,0.70243,0.120038,0,benign
147192b01741bc0862d13b7d9c47345d04962e9b26a9abb5a606256131f85a0d.exe,3405,5628,2261,19,2526,0.000486,0.000676,0.043476,1.6529,1.6529,92,53,425,68,0.664023,1.652863,0.74185,0.124816,0,benign
14e64436677fdd74a0e1923f7b2a10d191620e16f1fa6069805ab034b8ff09df.exe,1447,1940,521,14,1225,0.000927,0.001057,0.023806,1.3407,1.3407,23,7,219,260,0.360055,1.340705,0.846579,0.151348,0,benign
155375bf02e4cf36dbe0db6eec3e39f35958fb13283d09a20b758539f490a780.exe,6593,10946,4369,8,4876,0.000252,0.00063,0.039786,1.6602,1.6602,166,8,664,94,0.662673,1.660246,0.739572,0.100713,0,benign
1566460d4c89f8a26fcde4b0fd4f70d7ccbf873dbeaf5f52e44f96a45c0e3807.exe,2454,3509,1079,12,2170,0.000583,0.001863,0.034175,1.4299,1.4299,70,7,313,377,0.43969,1.42991,0.884271,0.127547,0,benign
1629630cf717f6abe87bd15813ff693441ea6ea32785c08eb88fe82c9e05f45f.exe,4745,7824,3089,5,3315,0.000348,0.000924,0.034636,1.6489,1.6489,152,2,451,63,0.651001,1.648894,0.69863,0.095047,0,benign
1677d160b38b55b8e27e0c012a5ebb1a2ac34d87e515ca82412d9d3465507d80.exe,4910,7887,3103,63,3487,0.000327,0.000199,0.007952,1.6063,1.6063,343,2,656,281,0.631976,1.606314,0.710183,0.133605,0,benign
17bbf89e686da7e0ec6afc47109a3288691fe8bf47651eae561450a652ef6c2e.exe,3497,5222,1755,15,2981,0.000427,0.000742,0.053763,1.4933,1.4933,55,32,335,483,0.501859,1.49328,0.852445,0.095796,0,benign
17e88c51e6086df7eb89a14584d0e21120442f30764e61080549bd281286f42b.exe,971,1294,345,11,832,0.001374,0.000366,0.007709,1.3326,1.3326,19,7,147,186,0.355304,1.332647,0.856849,0.15139,0,benign
17e977e2f4d8f9a3de8e01eaa1c82ccca63789cacc135859f665046a4a990dc8.exe,1068,1438,390,10,945,0.001262,0.000262,0.006867,1.3464,1.3464,17,7,162,192,0.365169,1.346442,0.884831,0.151685,0,benign
182b76c6236027029d3afd9482e5c0e4bb89116dd214c11897c56517fc25a87b.exe,1788,2697,959,25,1597,0.000844,0.001257,0.036725,1.5084,1.5084,50,2,346,55,0.536353,1.508389,0.893177,0.193512,0,benign
1838738d252ac24ba52a695fc5eb847363c1d694b21be09bf93a0dcf88c3999f.exe,7910,11735,3957,66,6436,0.000188,4.5e-05,0.007096,1.4836,1.4836,581,45,839,1212,0.500253,1.483565,0.813654,0.106068,0,benign
187821ce11c317d6a4749168e2434b29576854d0fe8b63339d907218f0bfe222.exe,8395,14266,5883,6,4067,0.000202,0.000428,0.016926,1.6993,1.6993,369,41,313,351,0.700774,1.699345,0.484455,0.037284,0,benign
18ef1715677de1aee41945784481cbcaa16c4e99753340b8844d2f9ad4c60b36.exe,1890,2562,694,11,1680,0.000718,0.001472,0.021949,1.3556,1.3556,38,7,274,336,0.367196,1.355556,0.888889,0.144974,0,benign
193cd70a73e750a178eb91b05b8a15f988b1499cb77c37c9a9f2e2e22d98ce59.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
197d0ad8e3f6591e4493daaee9e52e53ecf192e32f9d167c67f2ffb408c76f2c.exe,2100,2774,978,152,1840,0.000629,0.000164,0.004757,1.321,1.321,34,3,512,237,0.465714,1.320952,0.87619,0.24381,0,benign
19d36aabe344cae70a3658db4752c0c604d226b69fabf6cd07fe467884fccf84.exe,5163,8289,3146,10,4244,0.000311,0.000878,0.022724,1.6055,1.6055,128,8,582,130,0.609336,1.605462,0.822003,0.112725,0,benign
19d4bf06db1d8e6eddf17deb439534bdd04f32a4d0bbd66758bfbb851687a992.exe,1485,1958,503,15,1389,0.000888,0.000231,0.006581,1.3185,1.3185,25,7,232,290,0.338721,1.318519,0.935354,0.156229,0,benign
19d574967f0d5612621810f928d27fd1218f8286c401901ec5c7fef75284f2b9.exe,21036,31282,10462,108,19197,7.1e-05,1.6e-05,0.004734,1.4871,1.4871,1667,26,3385,3719,0.497338,1.48707,0.912578,0.160915,0,benign
1a6955d26907b3c83f10ede259494ff2d68ab210e1090cb6806e05d1dca36869.exe,228,292,80,8,212,0.005642,0.002179,0.018982,1.2807,1.2807,5,2,64,14,0.350877,1.280702,0.929825,0.280702,0,benign
1a6b0ccc16974c3edd98687ece68beb45b75b8684719e764fd16b3c296acef39.exe,1527,2044,541,12,1418,0.000877,0.00139,0.014557,1.3386,1.3386,56,7,235,280,0.354289,1.338572,0.928618,0.153897,0,benign
1aa177b92c99b9458b270907d65d5687af48385fbbf42c3aef9b69d61d284721.exe,18390,30475,12293,104,14733,9e-05,3.7e-05,0.005027,1.6572,1.6572,1108,2,1747,1075,0.668461,1.657151,0.801142,0.094997,0,benign
1accf6605bf18e60fb0bf11087a21417eddfb26e16d396dbca7658ec4d6e7c88.exe,3457,5641,2194,5,1966,0.000472,0.001473,0.065466,1.6318,1.6318,130,30,213,221,0.634654,1.631762,0.568701,0.061614,0,benign
1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068.exe,9968,16466,6512,7,5262,0.000166,0.00018,0.013484,1.6519,1.6519,182,53,576,611,0.653291,1.651886,0.527889,0.057785,0,benign
1b62269bcbd95334003b4dd59476753e382ba164a1443f27edb4df0f55317753.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708.exe,2803,4238,1465,15,2405,0.00054,0.000572,0.019422,1.512,1.512,108,25,273,355,0.522654,1.511951,0.858009,0.097396,0,benign
1b8342c0048e13b323224c48caa9aec2952f3a93ed732c85f160916475910675.exe,3296,5000,1726,11,2688,0.00046,0.001185,0.051228,1.517,1.517,55,33,322,417,0.523665,1.51699,0.815534,0.097694,0,benign
1c2fba06cc7e47dceb2a2670f6fcfbec90a24d053b9bb3715698202afdb03b97.exe,1321,1777,482,13,1225,0.001019,0.000581,0.012418,1.3452,1.3452,17,7,195,242,0.364875,1.345193,0.927328,0.147615,0,benign
1c309be2afef0bcdba3f3df8a7649127b898987ddac6fb6c69b25fd617f421d9.exe,2,1,1,1,2,0.5,0.0,0.0,0.5,0.5,1,1,1,1,0.499998,0.499998,0.999995,0.499998,0,benign
1c344888c75ef573d259b23a96f8e1869094ebab109ede37cb6a9d0cdc8d186e.exe,33826,55591,21929,82,22705,4.9e-05,0.000213,0.074814,1.6434,1.6434,818,34,4160,453,0.648288,1.64344,0.671229,0.122982,0,benign
1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0.exe,1625,2651,1038,6,856,0.001005,0.001331,0.029036,1.6314,1.6314,41,2,185,28,0.638769,1.631385,0.526769,0.113846,0,benign
1c7c07802af60cddfbe62ce037135297417517f3751729bd02ce65d50f4e715d.exe,16584,27079,10599,52,11968,9.8e-05,6.9e-05,0.013087,1.6328,1.6328,262,29,1488,573,0.63911,1.632839,0.721659,0.089725,0,benign
1d083467cb9fbd7d2b21fcd4f8f9cb0c36718d0a327052313f46a2a83bd715e2.exe,3200,5444,2280,18,2113,0.000532,0.002357,0.05261,1.7012,1.7012,91,39,294,32,0.7125,1.70125,0.660312,0.091875,0,benign
1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb.exe,4150,7067,2931,7,3761,0.00041,0.000307,0.021333,1.7029,1.7029,118,2,382,40,0.706265,1.702892,0.906265,0.092048,0,benign
1d2d450742e4ed4fb8486fd7e3892828dd97bbf63f0e23b0975725bdc18ce766.exe,229,303,86,6,209,0.005803,0.007242,0.080661,1.3231,1.3231,6,2,59,11,0.375546,1.323144,0.912664,0.257642,0,benign
1d720ca43b54420dc297a0c40a4541017feb6bdc10765197867818d1810d21bf.exe,8362,12259,4079,91,7280,0.000175,1.8e-05,0.001297,1.466,1.466,410,35,945,1334,0.487802,1.466037,0.870605,0.113011,0,benign
1d9284fd7818d17f4aa4d07b6497735ed8522f9925b348a3fa5ba96a976a5927.exe,1581,2400,845,13,1292,0.000961,0.001842,0.038214,1.518,1.518,39,3,275,65,0.534472,1.518027,0.817204,0.173941,0,benign
1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51.exe,1941,2609,710,21,1701,0.000693,0.00058,0.012692,1.3442,1.3442,41,7,287,346,0.365791,1.344152,0.876352,0.147862,0,benign
1f49ba3bc8f2f78a2d683c02b34023b61b3bf3464fc15b629dd30b184e49306b.exe,2153,3536,1399,8,1989,0.000763,0.000823,0.029256,1.6424,1.6424,91,2,271,28,0.649791,1.642359,0.923827,0.125871,0,benign
1f7a2d419df3b95ade7f400446abeefaf3c872e8e6033a7e6ac413b17addbaf4.exe,341,491,164,7,319,0.004235,0.004382,0.053805,1.4399,1.4399,14,2,73,11,0.480938,1.439883,0.935484,0.214076,0,benign
1f81d3b756ec1430f476a5ae7af7b360b4acd923d4baceb91be49ab6515459fc.exe,16293,26152,9947,44,13282,9.9e-05,4.6e-05,0.00564,1.6051,1.6051,464,2,2063,690,0.610508,1.605106,0.815197,0.126619,0,benign
1fa3bb9680b457aa11bfed328171172a477813b281f78b43243f9dc3c6afdeba.exe,15308,24174,8900,17,11624,0.000103,0.00018,0.047541,1.5792,1.5792,503,73,1094,1686,0.581395,1.579174,0.759342,0.071466,0,benign
1fcbe5d51360bee55f55c791a95df8c61f73e117bda89b9439d74df5cee7aa71.exe,9436,16818,7392,5,6021,0.000189,0.00066,0.029778,1.7823,1.7823,447,27,642,38,0.783383,1.782323,0.638088,0.068037,0,benign
1fe78298f8fa9d9da3fab32c57975101ea3ff5dcebeedc2cde5bea6c8df9a7ef.exe,1280,1701,447,13,1145,0.001039,0.000533,0.008748,1.3289,1.3289,17,7,204,232,0.349219,1.328906,0.894531,0.159375,0,benign
20601ed7e2bfc85362f090f0f5b72366f213c191e93b0c756acd98fef626e5e0.exe,1831,2382,583,16,1676,0.000711,0.000284,0.004921,1.3009,1.3009,51,7,299,352,0.318405,1.300928,0.915347,0.163299,0,benign
20a80b9d290223a304c752287ea4ac7371f928c4455fcb29bf5224f1096f8530.exe,1234,1670,452,8,989,0.001098,0.000231,0.00655,1.3533,1.3533,21,7,174,203,0.366288,1.353323,0.801459,0.141005,0,benign
20d29a34b44fb9ea9a82e60a4b4118cf541eb86f04f69309ef6bf67c42f2272d.exe,2074,2901,863,18,1828,0.000675,0.001309,0.015531,1.3987,1.3987,51,7,286,340,0.416104,1.398746,0.881389,0.137898,0,benign
20e3dc90a3e83b6202e2a7f4603b60e5e859639cb68693426c400b13aaeabd78.exe,456,638,190,4,330,0.003075,0.001583,0.024912,1.3991,1.3991,9,2,104,11,0.416667,1.399123,0.723684,0.22807,0,benign
21a5414969559912f303002b46fc33297ff47be9659162990057fbba720c25b0.exe,5397,8728,3355,12,3435,0.0003,0.00022,0.013368,1.6172,1.6172,74,58,400,407,0.621642,1.617195,0.636465,0.074115,0,benign
21e796161a49b6dcdabb5e86906d69eb34f61bcb43e9722e815b3c491be43840.exe,1804,2535,761,15,1539,0.000779,0.002399,0.046915,1.4052,1.4052,36,7,240,286,0.42184,1.405211,0.853104,0.133038,0,benign
226c062632c3efca237814978b0443bdeb43fe5418ad508716f671f19f56c051.exe,698,1048,360,5,523,0.002154,0.003887,0.083412,1.5014,1.5014,47,6,135,15,0.515759,1.501433,0.749284,0.19341,0,benign
22db23e22f47c6ecae717888a7a32f80883daad29989e599401ab022f95a3ed4.exe,1571,2168,629,16,1399,0.000879,0.001134,0.01884,1.38,1.38,24,7,222,266,0.400382,1.380013,0.890516,0.141311,0,benign
22ddabf71254d873f6aef02b12e5c4923bbafe67a9c7e2f394fcf863813230be.exe,1524,2487,973,5,1088,0.001071,0.000993,0.021176,1.6319,1.6319,37,2,182,33,0.638451,1.63189,0.713911,0.119423,0,benign
